Algoritmo;Precision;F1_Score;Latencia_Media;Verdaderos_Positivos_TP;Falsos_Positivos_FP;Falsos_Negativos_FN
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;32
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;33
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;34
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;35
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;36
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;31.71%;0.3662;0.0 seg;13;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;30
Z-Score_Termico;33.33%;0.3836;0.0 seg;14;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;31
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;37
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;38
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;38
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;38
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;39
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;39
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;39
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;34.88%;0.4000;0.0 seg;15;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;32
Z-Score_Termico;36.36%;0.4156;0.0 seg;16;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;33
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;36.36%;0.4103;0.0 seg;16;28;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;35.56%;0.4051;0.0 seg;16;29;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;8;34
Z-Score_Termico;34.78%;0.4000;0.0 seg;16;30;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;9;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;34.04%;0.3951;0.0 seg;16;31;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;10;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;33.33%;0.3902;0.0 seg;16;32;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;11;34
Z-Score_Termico;32.65%;0.3855;0.0 seg;16;33;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;12;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;32.00%;0.3810;0.0 seg;16;34;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;13;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;32.00%;0.3810;0.0 seg;16;34;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;14;34
Z-Score_Termico;31.37%;0.3765;0.0 seg;16;35;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;15;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;16;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;16;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;17;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;18;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;18;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;19;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Z-Score_Termico;30.77%;0.3721;0.0 seg;16;36;18
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;34
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;35
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;35
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;35
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;35
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;35
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
EWMA_Termico;0.00%;0.0000;0.0 seg;0;20;35
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;40
Z-Score_Termico;30.77%;0.3678;0.0 seg;16;36;19
